id,authors,description,number,rubygem_id,built_at,updated_at,summary,platform,created_at,indexed,prerelease,position,latest,full_name,licenses,size,requirements,required_ruby_version,sha256,metadata,required_rubygems_version,yanked_at,info_checksum,yanked_info_checksum,pusher_id,canonical_number,cert_chain,pusher_api_key_id,gem_platform,gem_full_name,spec_sha256
1950821,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-bank-ruby/,0.126.25,206558,1980-01-02 00:00:00,2026-01-08 21:02:34.072768,Cybrid Bank API Ruby Gem,ruby,2026-01-08 21:02:31.5767,t,f,31,f,cybrid_api_bank_ruby-0.126.25,"---
- Apache-2.0
",9194496,"--- []
",>= 2.4,GC3Du4b8jIoKJhyVoq4UK8/j1UoHtZSh1OWXUbawh1I=,"",>= 0,,030ddcee62e1fa405348383edde9e67b,,168654,0.126.25,,165298,ruby,cybrid_api_bank_ruby-0.126.25,cmGFl3VGYLrNHuOT+f+RouF4j0G9Qw4R5MZh1uVBmPk=
1950822,files.com,The Files.com Ruby client.,1.1.457,189023,2026-01-08 00:00:00,2026-01-08 21:03:18.473842,Files.com Ruby client.,ruby,2026-01-08 21:03:15.82755,t,f,45,f,files.com-1.1.457,"---
- MIT
",249344,"--- []
",>= 2.7,aYPaKByiEgnv9fDq3xT6vQsmWk4e/MkwilcfN0lQ1oo=,"",>= 0,,cbdbf5eaf3698624493f13541ee79a38,,143477,1.1.457,,142628,ruby,files.com-1.1.457,mEy9brPy8bdMXnCUBRa8yABWUZ4AFsmFawgi8uP1aq4=
1950823,Chris Horton,GitHub App auth methods.,0.4.3,213319,2026-01-08 00:00:00,2026-01-08 21:22:08.540312,GitHub App auth methods.,ruby,2026-01-08 21:22:07.793113,t,f,0,t,github-app-auth-0.4.3,"---
- MIT
",9728,"--- []
",>= 3.0.0,RtYJoeRZmgQRMmunL80QUmZ8tPM3hl2lx3TyjTYw5gU=,"""homepage_uri""=>""https://github.com/hortoncd/github-app-auth"", ""changelog_uri""=>""https://github.com/hortoncd/github-app-auth"", ""source_code_uri""=>""https://github.com/hortoncd/github-app-auth""",>= 0,,3a5323474f5ae5bf0a04adb33ed6f99c,,87150,0.4.3,,177909,ruby,github-app-auth-0.4.3,ZrQ79SQcu4uGkacU89kitCnQ+58BnTDdWNpotW1Rhic=
1950824,"Power UX, Power Devs",Playbook UI is built out in Ruby View Components and React Components. Playbook takes a modern design approach and applies it in a way that makes it easy to support bleeding edge or legacy systems.,15.8.0.pre.rc.1,184070,2026-01-08 00:00:00,2026-01-08 21:23:52.976077,Playbook Design System,ruby,2026-01-08 21:23:48.818414,t,t,9,f,playbook_ui-15.8.0.pre.rc.1,"---
- ISC
",1760256,"--- []
",>= 0,nXvSuZ7v+h5+ouYLv/bKZd9UHy3PbQu90LA/v73JXmY=,"",>= 0,,beafff2d451001f7b67dfb35fbd96a07,,169274,15.8.pre.rc.1,,235337,ruby,playbook_ui-15.8.0.pre.rc.1,fftlyDvDWNNplJdTHgpy+87CH0K8/lJFKLYrwUSgR7w=
1950825,"Power UX, Power Devs",Display all the components from Playbook UI inside your own system.,15.8.0.pre.rc.1,212437,2026-01-08 00:00:00,2026-01-08 21:23:56.798186,Playbook Design System Docs,ruby,2026-01-08 21:23:53.50364,t,t,9,f,playbook_ui_docs-15.8.0.pre.rc.1,"---
- ISC
",479744,"--- []
",>= 0,dGQMy4aLb6WZIYNDDIEna9AkBRxz2/R3FtzBL5MtlSs=,"",>= 0,,1a96d520d95ace067d25abb02a467cf0,,169274,15.8.pre.rc.1,,235337,ruby,playbook_ui_docs-15.8.0.pre.rc.1,SHMOk0i4dPWbezTIljcZt5PHkKa/tAMcf5rrLG7GuMU=
1950826,Joe Masilotti,Receive normalized Apple and Google in-app purchase webhooks in your Rails app. Optionally integrates with the Pay gem automatically.,0.3.3,238981,2026-01-08 00:00:00,2026-01-08 21:32:06.466381,In-app purchase infrastructure for Rails,ruby,2026-01-08 21:32:05.823811,t,f,2,f,purchasekit-0.3.3,"---
- MIT
",19968,"--- []
",>= 3.1,onW8lqxuF+DbTArJSF3Fh19yjmVqkC7eUjxnrtMxg6Y=,"""homepage_uri""=>""https://purchasekit.dev"", ""changelog_uri""=>""https://github.com/purchasekit/purchasekit/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/purchasekit/purchasekit""",>= 0,,27e49d488550be554bec3e36fa503f56,,78941,0.3.3,,247877,ruby,purchasekit-0.3.3,HWcCXSFdacY/h17YNqNGhZzKD13sdoI3XgesDQc/oJE=
1950827,Ryan Davis,"PathExpander helps pre-process command-line arguments expanding
directories into their constituent files. It further helps by
providing additional mechanisms to make specifying subsets easier
with path subtraction and allowing for command-line arguments to be
saved in a file.

NOTE: this is NOT an options processor. It is a path processor
(basically everything else besides options). It does provide a
mechanism for pre-filtering cmdline options, but not with the intent
of actually processing them in PathExpander. Use OptionParser to
deal with options either before or after passing ARGV through
PathExpander.",2.0.1,145159,1980-01-02 00:00:00,2026-01-08 21:34:57.187826,PathExpander helps pre-process command-line arguments expanding directories into their constituent files,ruby,2026-01-08 21:34:56.622742,t,f,0,t,path_expander-2.0.1,"---
- MIT
",14336,"--- []
",>= 0,LeIBFkv/RxnMTQs3ZyhumXfMgypZxNcKurVx7IbLQeQ=,"""homepage_uri""=>""https://github.com/seattlerb/path_expander""",>= 0,,6962365af74931a068154440f10b94d8,,2966,2.0.1,"-----BEGIN CERTIFICATE-----
MIIDPjCCAiagAwIBAgIBCjANBgkqhkiG9w0BAQsFADBFMRMwEQYDVQQDDApyeWFu
ZC1ydWJ5MRkwFwYKCZImiZPyLGQBGRYJemVuc3BpZGVyMRMwEQYKCZImiZPyLGQB
GRYDY29tMB4XDTI2MDEwNzAxMDkxNFoXDTI3MDEwNzAxMDkxNFowRTETMBEGA1UE
AwwKcnlhbmQtcnVieTEZMBcGCgmSJomT8ixkARkWCXplbnNwaWRlcjETMBEGCgmS
JomT8ixkARkWA2NvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBALda
b9DCgK+627gPJkB6XfjZ1itoOQvpqH1EXScSaba9/S2VF22VYQbXU1xQXL/WzCkx
taCPaLmfYIaFcHHCSY4hYDJijRQkLxPeB3xbOfzfLoBDbjvx5JxgJxUjmGa7xhcT
oOvjtt5P8+GSK9zLzxQP0gVLS/D0FmoE44XuDr3iQkVS2ujU5zZL84mMNqNB1znh
GiadM9GHRaDiaxuX0cIUBj19T01mVE2iymf9I6bEsiayK/n6QujtyCbTWsAS9Rqt
qhtV7HJxNKuPj/JFH0D2cswvzznE/a5FOYO68g+YCuFi5L8wZuuM8zzdwjrWHqSV
gBEfoTEGr7Zii72cx+sCAwEAAaM5MDcwCQYDVR0TBAIwADALBgNVHQ8EBAMCBLAw
HQYDVR0OBBYEFEfFe9md/r/tj/Wmwpy+MI8d9k/hMA0GCSqGSIb3DQEBCwUAA4IB
AQA/X8/PKTTc/IkYQEUL6XWtfK8fAfbuLJzmLcz6f2ZWrtBvPsYvqRuwI1bWUtil
2ibJEfIuSIHX6BsUTX18+hlaIussf6EWq/YkE7e2BKmgQE42vSOZMce0kCEAPbx0
rQtqonfWTHQ8UbQ7GqCL3gDQ0QDD2B+HUlb4uaCZ2icxqa/eOtxMvHC2tj+h0xKY
xL84ipM5kr0bHGf9/MRZJWcw51urueNycBXu1Xh+pEN8qBmYsFRR4SIODLClybAO
6cbm2PyPQgKNiqE4H+IQrDVHd9bJs1XgLElk3qoaJBWXc/5fy0J1imYb25UqmiHG
snGe1hrppvBRdcyEzvhfIPjI
-----END CERTIFICATE-----
",152484,ruby,path_expander-2.0.1,MK+/VHBc6kVbkzyPvO5bMG+rA4HsCCK6rRujcePlr4M=
1950828,Ryan Davis,"This is a stupid simple example of how easy it is to make a minitest
plugin that does something useful. In this case it wraps assert so
that failed assertions will drop into the ruby debugger.",1.1.1,48572,1980-01-02 00:00:00,2026-01-08 21:38:26.776852,This is a stupid simple example of how easy it is to make a minitest plugin that does something useful,ruby,2026-01-08 21:38:26.206151,t,f,0,t,minitest-debugger-1.1.1,"---
- MIT
",11264,"--- []
",>= 0,UHA7fgMDHRisf0bYJ3G402VFAK15TLJiKYfxG6PS3QU=,"""homepage_uri""=>""https://github.com/seattlerb/minitest-debugger""",>= 0,,7b374056795c25a0fe423d888533984b,,2966,1.1.1,"-----BEGIN CERTIFICATE-----
MIIDPjCCAiagAwIBAgIBCjANBgkqhkiG9w0BAQsFADBFMRMwEQYDVQQDDApyeWFu
ZC1ydWJ5MRkwFwYKCZImiZPyLGQBGRYJemVuc3BpZGVyMRMwEQYKCZImiZPyLGQB
GRYDY29tMB4XDTI2MDEwNzAxMDkxNFoXDTI3MDEwNzAxMDkxNFowRTETMBEGA1UE
AwwKcnlhbmQtcnVieTEZMBcGCgmSJomT8ixkARkWCXplbnNwaWRlcjETMBEGCgmS
JomT8ixkARkWA2NvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBALda
b9DCgK+627gPJkB6XfjZ1itoOQvpqH1EXScSaba9/S2VF22VYQbXU1xQXL/WzCkx
taCPaLmfYIaFcHHCSY4hYDJijRQkLxPeB3xbOfzfLoBDbjvx5JxgJxUjmGa7xhcT
oOvjtt5P8+GSK9zLzxQP0gVLS/D0FmoE44XuDr3iQkVS2ujU5zZL84mMNqNB1znh
GiadM9GHRaDiaxuX0cIUBj19T01mVE2iymf9I6bEsiayK/n6QujtyCbTWsAS9Rqt
qhtV7HJxNKuPj/JFH0D2cswvzznE/a5FOYO68g+YCuFi5L8wZuuM8zzdwjrWHqSV
gBEfoTEGr7Zii72cx+sCAwEAAaM5MDcwCQYDVR0TBAIwADALBgNVHQ8EBAMCBLAw
HQYDVR0OBBYEFEfFe9md/r/tj/Wmwpy+MI8d9k/hMA0GCSqGSIb3DQEBCwUAA4IB
AQA/X8/PKTTc/IkYQEUL6XWtfK8fAfbuLJzmLcz6f2ZWrtBvPsYvqRuwI1bWUtil
2ibJEfIuSIHX6BsUTX18+hlaIussf6EWq/YkE7e2BKmgQE42vSOZMce0kCEAPbx0
rQtqonfWTHQ8UbQ7GqCL3gDQ0QDD2B+HUlb4uaCZ2icxqa/eOtxMvHC2tj+h0xKY
xL84ipM5kr0bHGf9/MRZJWcw51urueNycBXu1Xh+pEN8qBmYsFRR4SIODLClybAO
6cbm2PyPQgKNiqE4H+IQrDVHd9bJs1XgLElk3qoaJBWXc/5fy0J1imYb25UqmiHG
snGe1hrppvBRdcyEzvhfIPjI
-----END CERTIFICATE-----
",152484,ruby,minitest-debugger-1.1.1,96z1Mf4IHDGkCirFW63wtzLQRyFiH8qpvA+79jRemxo=
1950829,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-bank-ruby/,0.126.26,206558,1980-01-02 00:00:00,2026-01-08 21:41:00.498287,Cybrid Bank API Ruby Gem,ruby,2026-01-08 21:40:55.947725,t,f,30,f,cybrid_api_bank_ruby-0.126.26,"---
- Apache-2.0
",9194496,"--- []
",>= 2.4,fjZKbly/Pjdr5zpJ9rCql/bOkO6TFbmXSqngfgMleq4=,"",>= 0,,bcd31aa3583e4afb3bd6ae3b0286b992,,168654,0.126.26,,165298,ruby,cybrid_api_bank_ruby-0.126.26,wcVf0fmgGd6YX/W/OHHEaPQRYg95rAjqIZwKXouSnsQ=
1950830,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-organization-ruby/,0.126.26,206556,1980-01-02 00:00:00,2026-01-08 21:41:13.043567,Cybrid Organization API Ruby Gem,ruby,2026-01-08 21:41:10.400768,t,f,30,f,cybrid_api_organization_ruby-0.126.26,"---
- Apache-2.0
",8748544,"--- []
",>= 2.4,xv2Jw0Ngpgxi5JT27MwawD8K8K1mYGX30iiS3QPVSHA=,"",>= 0,,aa496f8bd61a7d5f133418de8b4eff97,,168654,0.126.26,,165298,ruby,cybrid_api_organization_ruby-0.126.26,+/pC54iZ5p7NC8obXfgd7L1LOgAZAYphn+N8dFnw1Y4=
1950831,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-id-ruby/,0.126.26,206557,1980-01-02 00:00:00,2026-01-08 21:41:54.84721,Cybrid Identity API Ruby Gem,ruby,2026-01-08 21:41:52.244787,t,f,30,f,cybrid_api_id_ruby-0.126.26,"---
- Apache-2.0
",8744448,"--- []
",>= 2.4,hspbuSPk4t2u/4/CyxB/TtMHzpXffRuQjHkMDBJ+aCo=,"",>= 0,,ba0d9f33c21ed8e80e96760a9fd23724,,168654,0.126.26,,165298,ruby,cybrid_api_id_ruby-0.126.26,z5o6AbV+AYEB9jbLI88d2tMwNdLWBRgJ/SDI8pZ3fx8=
1950832,Ryan Davis,"minitest/excludes.rb extends Minitest::Test to provide a
clean API for excluding certain tests you don't want to run under
certain conditions.",2.0.4,51383,1980-01-02 00:00:00,2026-01-08 21:42:30.770004,minitest/excludes.rb extends Minitest::Test to provide a clean API for excluding certain tests you don't want to run under certain conditions.,ruby,2026-01-08 21:42:30.116996,t,f,0,t,minitest-excludes-2.0.4,"---
- MIT
",12288,"--- []
",>= 0,oB8APNbycre2TrOxuk19nHk3ojh0TW7JG5ceeADVgSM=,"""homepage_uri""=>""https://github.com/seattlerb/minitest-excludes""",>= 0,,64a59d0d48de29150e984c4063b0fb59,,2966,2.0.4,"-----BEGIN CERTIFICATE-----
MIIDPjCCAiagAwIBAgIBCjANBgkqhkiG9w0BAQsFADBFMRMwEQYDVQQDDApyeWFu
ZC1ydWJ5MRkwFwYKCZImiZPyLGQBGRYJemVuc3BpZGVyMRMwEQYKCZImiZPyLGQB
GRYDY29tMB4XDTI2MDEwNzAxMDkxNFoXDTI3MDEwNzAxMDkxNFowRTETMBEGA1UE
AwwKcnlhbmQtcnVieTEZMBcGCgmSJomT8ixkARkWCXplbnNwaWRlcjETMBEGCgmS
JomT8ixkARkWA2NvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBALda
b9DCgK+627gPJkB6XfjZ1itoOQvpqH1EXScSaba9/S2VF22VYQbXU1xQXL/WzCkx
taCPaLmfYIaFcHHCSY4hYDJijRQkLxPeB3xbOfzfLoBDbjvx5JxgJxUjmGa7xhcT
oOvjtt5P8+GSK9zLzxQP0gVLS/D0FmoE44XuDr3iQkVS2ujU5zZL84mMNqNB1znh
GiadM9GHRaDiaxuX0cIUBj19T01mVE2iymf9I6bEsiayK/n6QujtyCbTWsAS9Rqt
qhtV7HJxNKuPj/JFH0D2cswvzznE/a5FOYO68g+YCuFi5L8wZuuM8zzdwjrWHqSV
gBEfoTEGr7Zii72cx+sCAwEAAaM5MDcwCQYDVR0TBAIwADALBgNVHQ8EBAMCBLAw
HQYDVR0OBBYEFEfFe9md/r/tj/Wmwpy+MI8d9k/hMA0GCSqGSIb3DQEBCwUAA4IB
AQA/X8/PKTTc/IkYQEUL6XWtfK8fAfbuLJzmLcz6f2ZWrtBvPsYvqRuwI1bWUtil
2ibJEfIuSIHX6BsUTX18+hlaIussf6EWq/YkE7e2BKmgQE42vSOZMce0kCEAPbx0
rQtqonfWTHQ8UbQ7GqCL3gDQ0QDD2B+HUlb4uaCZ2icxqa/eOtxMvHC2tj+h0xKY
xL84ipM5kr0bHGf9/MRZJWcw51urueNycBXu1Xh+pEN8qBmYsFRR4SIODLClybAO
6cbm2PyPQgKNiqE4H+IQrDVHd9bJs1XgLElk3qoaJBWXc/5fy0J1imYb25UqmiHG
snGe1hrppvBRdcyEzvhfIPjI
-----END CERTIFICATE-----
",152484,ruby,minitest-excludes-2.0.4,C0yXbCaKYqsZDht65v0IUACWNadAwq4FiCBbXKJTqVE=
1950833,Vellum,The Vellum Ruby Library provides access to the Vellum API from Ruby.,1.12.12,216293,2026-01-08 00:00:00,2026-01-08 21:49:19.719994,The Vellum Ruby Library provides access to the Vellum API from Ruby.,ruby,2026-01-08 21:49:18.857127,t,f,3,f,vellum_ai-1.12.12,"---
- MIT
",190464,"--- []
",>= 2.7.0,B3GRKb1x0xEV1MTYS9M0TrlIC8TANkPjvLx/XH1qLHg=,"""homepage_uri""=>""https://github.com/vellum-ai/vellum-client-ruby"", ""changelog_uri""=>""https://github.com/vellum-ai/vellum-client-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/vellum-ai/vellum-client-ruby""",>= 0,,83a9425175df509c130e2541ed524dd6,,187954,1.12.12,,186177,ruby,vellum_ai-1.12.12,z7pAWFnP3+fpW03L4GPw1Z8c1gbMh+I6b2KWLOO0aj8=
1950834,"Trae Robrock, Andrew Katz","Simple, automatic translations for your Rails app.",0.4.1,230094,2026-01-08 00:00:00,2026-01-08 21:50:59.197951,"Simple, automatic translations for your Rails app.",ruby,2026-01-08 21:50:58.651789,t,f,0,t,translated-0.4.1,"---
- MIT
",8704,"--- []
",>= 3.0.0,nBWpshDxOnq5YYclr0hnH8pUwaKf+DElT9u/dPMPEdM=,"""homepage_uri""=>""https://translatedrb.com"", ""source_code_uri""=>""https://github.com/getcomfortly/translated"", ""allowed_push_host""=>""https://rubygems.org"", ""rubygems_mfa_required""=>""true""",>= 0,,bf978facb58c48433e032b219eabe248,,50311,0.4.1,,248281,ruby,translated-0.4.1,JpNRSJBiaAX7B6UP0ZTMyxo8/WjJ6rXBbQrzwJCzGcE=
1950835,Gert Goet,"Improving introspection and testability of raw SQL queries in Rails
This gem improves introspection and testability of raw SQL queries in Rails by:
- ...providing a separate query-folder and easy instantiation  
  A query like `AppQuery[:some_query]` is read from app/queries/some_query.sql.

- ...providing options for rewriting a query:

  Query a CTE by replacing the select:
  query.select_all(select: ""select * from some_cte"").entries

  ...similarly, query the end result (i.e. CTE `_`):
  query.select_all(select: ""select count(*) from _"").entries

- ...providing (custom) casting:  
  AppQuery(""select array[1,2]"").select_value(cast: true)

  custom deserializers:
  AppQuery(""select '1' id"").select_all(cast: {""id"" => ActiveRecord::Type::Integer.new}).entries

- ...providing spec-helpers and generators
",0.7.0,232250,1980-01-02 00:00:00,2026-01-08 21:54:43.686082,"raw SQL 🥦, cooked 🍲 or: make working with raw SQL queries in Rails convenient by improving their introspection and testability.",ruby,2026-01-08 21:54:43.062499,t,f,4,f,appquery-0.7.0,"---
- MIT
",39424,"--- []
",>= 3.2.0,yp2fwjcF2jx/VpUd1xOZrlZn1CHbkRn33+1U92HbMUc=,"""homepage_uri""=>""https://github.com/eval/appquery"", ""changelog_uri""=>""https://github.com/eval/appquery/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/eval/appquery""",>= 0,,bf9ff83ed92eae0de7a5a5569c74ccbe,,,0.7,,248282,ruby,appquery-0.7.0,q9LFRGDEg5FC54y8DnduYpv6UzX1qdQXVByf00cd7UE=
1950836,Ryan McGeary,"Adds matcher support to minitest without all the other RSpec-style expectation ""infections.""",1.1.0,102818,1980-01-02 00:00:00,2026-01-08 22:00:30.080919,Adds support for RSpec-style matchers to minitest.,ruby,2026-01-08 22:00:29.459651,t,f,0,t,minitest-matchers_vaccine-1.1.0,"---
- MIT
",7680,"--- []
",>= 1.9,E0RKbf3AZpli00qF+vtYo0j9RS12idPUT3SQtskUUP0=,"""funding_uri""=>""https://github.com/sponsors/rmm5t"", ""changelog_uri""=>""https://github.com/rmm5t/minitest-matchers_vaccine/blob/master/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/rmm5t/minitest-matchers_vaccine/issues"", ""source_code_uri""=>""https://github.com/rmm5t/minitest-matchers_vaccine""",>= 0,,66bef99444cbf3be54f95d5cc883dcb3,,211,1.1,,163601,ruby,minitest-matchers_vaccine-1.1.0,M/NId1NNeHlG3eMZdDQAHAzExXRJuAruRmqT65zsggk=
1950837,Phil Dibowitz,,2.0.2,193523,2026-01-08 00:00:00,2026-01-08 22:11:20.250655,A git/github helper script,ruby,2026-01-08 22:11:19.643243,t,f,0,t,sugarjar-2.0.2,"---
- Apache-2.0
",35328,"--- []
",>= 3.2,NvGB6VZ2Kulw2pEpaDln5uar4m+hsuEgqROXdmJ7AgY=,"""homepage_uri""=>""https://github.com/jaymzh/sugarjar"", ""changelog_uri""=>""https://github.com/jaymzh/sugarjar/blob/main/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/jaymzh/sugarjar/issues"", ""source_code_uri""=>""https://github.com/jaymzh/sugarjar"", ""rubygems_mfa_required""=>""true""",>= 0,,7e49eed91a8432d7c89442aea96776af,,78754,2.0.2,,78424,ruby,sugarjar-2.0.2,PnKI7cidrDzPgqBxXEqBKe+qIlrZJ/QfO1lOzRz5Cec=
1950838,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-organization-ruby/,0.126.27,206556,1980-01-02 00:00:00,2026-01-08 22:11:27.531177,Cybrid Organization API Ruby Gem,ruby,2026-01-08 22:11:23.698699,t,f,29,f,cybrid_api_organization_ruby-0.126.27,"---
- Apache-2.0
",8748544,"--- []
",>= 2.4,3HsQjZ93fyrqHrRmB4LIzPCtjeFKm13/unDkr2UxXA4=,"",>= 0,,a3dc6cb3b7bbc0df3d416d56bc9beb31,,168654,0.126.27,,165298,ruby,cybrid_api_organization_ruby-0.126.27,adtdEnnyo2mEWp1+Il8I4Fir3TK9GuLVnuNZDFmqzMw=
1950839,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-id-ruby/,0.126.27,206557,1980-01-02 00:00:00,2026-01-08 22:12:14.846297,Cybrid Identity API Ruby Gem,ruby,2026-01-08 22:12:12.541916,t,f,29,f,cybrid_api_id_ruby-0.126.27,"---
- Apache-2.0
",8744448,"--- []
",>= 2.4,S7N1rMAfnOTF5RgeGjOMzIUiPDqcEg5Y9wfGSjCZhuc=,"",>= 0,,311c549d82adb46bb645265751d348b7,,168654,0.126.27,,165298,ruby,cybrid_api_id_ruby-0.126.27,7C6TyluPxSe8rKYl0uD80yJxsri10+mmQI6nG/nQWco=
1950840,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-bank-ruby/,0.126.27,206558,1980-01-02 00:00:00,2026-01-08 22:12:51.223586,Cybrid Bank API Ruby Gem,ruby,2026-01-08 22:12:49.114605,t,f,29,f,cybrid_api_bank_ruby-0.126.27,"---
- Apache-2.0
",9194496,"--- []
",>= 2.4,26e/UuZZ+wVCPou5ZO7iyb4T4Zo8m4CHZPk9JDtnJmk=,"",>= 0,,4919a8db03880c99613527d9f52ccb90,,168654,0.126.27,,165298,ruby,cybrid_api_bank_ruby-0.126.27,gHAnzhKpqJovL95M4rB3R/ffoC7AblPByZ9ZHw/NR2Y=
1950841,Dewayne VanHoozer,"FactDb implements the Event Clock concept - capturing organizational reasoning
through temporal facts with validity periods (valid_at/invalid_at), entity resolution,
and audit trails back to source content. Built on PostgreSQL with pgvector support
for semantic search.
",0.0.1,239141,1980-01-02 00:00:00,2026-01-08 22:38:10.071335,Temporal fact tracking with entity resolution and audit trails,ruby,2026-01-08 22:38:09.365551,t,f,2,f,fact_db-0.0.1,"---
- MIT
",374784,"--- []
",>= 3.0.0,4B+NJlPywkhSBFxqQtyWpdxvImncNPKkH+j8UtrgeDc=,"""homepage_uri""=>""https://github.com/MadBomber/fact_db"", ""changelog_uri""=>""https://github.com/MadBomber/fact_db/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/MadBomber/fact_db""",>= 0,,3ae44b155d0a0ceeefc4f35a617d7ffb,,1629,0.0.1,,183460,ruby,fact_db-0.0.1,B50FWriIhw0piPyV8v+YCuXlIE/J/iuoNzOD5ilbBqY=
1950842,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-id-ruby/,0.126.28,206557,1980-01-02 00:00:00,2026-01-08 22:45:24.870362,Cybrid Identity API Ruby Gem,ruby,2026-01-08 22:45:21.181557,t,f,28,f,cybrid_api_id_ruby-0.126.28,"---
- Apache-2.0
",8744448,"--- []
",>= 2.4,//hJv3F/ZPkwDAG7073yO7I43ihECVemHqVM3kW661U=,"",>= 0,,eb883632a0ca1717089d33fba908147b,,168654,0.126.28,,165298,ruby,cybrid_api_id_ruby-0.126.28,eN67a2RfjFQi4vy1y0vBSuV+HQ0QTv4p2lchzorzItE=
1950843,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-bank-ruby/,0.126.28,206558,1980-01-02 00:00:00,2026-01-08 22:45:29.882725,Cybrid Bank API Ruby Gem,ruby,2026-01-08 22:45:25.22339,t,f,28,f,cybrid_api_bank_ruby-0.126.28,"---
- Apache-2.0
",9194496,"--- []
",>= 2.4,+TII7RcpPY7kwBz/k0V615kgp5NV8mvIVXxvAR/Ecrk=,"",>= 0,,0fbf25596838e576b958e18264b9287f,,168654,0.126.28,,165298,ruby,cybrid_api_bank_ruby-0.126.28,qLXfOc7r4et7RnypQ6zGQCR+K4BmB9gp5GKXRSEO4mI=
1950844,Cybrid,View our documentation at https://github.com/Cybrid-app/cybrid-api-organization-ruby/,0.126.28,206556,1980-01-02 00:00:00,2026-01-08 22:47:22.742247,Cybrid Organization API Ruby Gem,ruby,2026-01-08 22:47:21.117079,t,f,28,f,cybrid_api_organization_ruby-0.126.28,"---
- Apache-2.0
",8748544,"--- []
",>= 2.4,0yi8UbrRirtUY9fdt2iqsZNWYveCseyTR+4x/8D0axE=,"",>= 0,,1ce2c4f9d7a826181912eca92b185ac6,,168654,0.126.28,,165298,ruby,cybrid_api_organization_ruby-0.126.28,K/Sj2sMFqHf7tLtH6ffFsVgtklnRyNTO8b5pf0PPZ8E=
1950845,Florian Frank,"The app provides a command-line interface (CLI) to an Ollama AI model,
allowing users to engage in text-based conversations and generate
human-like responses. Users can import data from local files or web pages,
which are then processed through three different modes: fully importing the
content into the conversation context, summarizing the information for
concise reference, or storing it in an embedding vector database for later
retrieval based on the conversation.
",0.0.55,233708,1980-01-02 00:00:00,2026-01-08 22:51:54.546018,A command-line interface (CLI) for interacting with an Ollama AI model.,ruby,2026-01-08 22:51:53.693968,t,f,1,f,ollama_chat-0.0.55,"---
- MIT
",221696,"--- []
",>= 3.2,o8je1/Jpc+P8QAorcD1kFlol9ifq/oFuqTRR9vPWo5A=,"",>= 0,,9e1834271476d7d8455501a8b712c2d0,,1873,0.0.55,,170388,ruby,ollama_chat-0.0.55,FJfDSOQNAu+wGrz4Z7unCn7tMbPhmvCgl+vj4sk8cvs=
1950846,Dewayne VanHoozer,"FactDb implements the Event Clock concept - capturing organizational reasoning
through temporal facts with validity periods (valid_at/invalid_at), entity resolution,
and audit trails back to source content. Built on PostgreSQL with pgvector support
for semantic search.
",0.0.2,239141,1980-01-02 00:00:00,2026-01-08 23:02:03.189183,Temporal fact tracking with entity resolution and audit trails,ruby,2026-01-08 23:02:02.549218,t,f,1,f,fact_db-0.0.2,"---
- MIT
",375296,"--- []
",>= 3.0.0,MiT4qjXSnXRaW7h+Gi5WbNM1acDYrQ/qwIadKVn1s70=,"""homepage_uri""=>""https://github.com/MadBomber/fact_db"", ""changelog_uri""=>""https://github.com/MadBomber/fact_db/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/MadBomber/fact_db""",>= 0,,b6bd7f7f01b61279748d8278b5a97644,,1629,0.0.2,,183460,ruby,fact_db-0.0.2,XYqcETI1f0AtE+A4w22sXx+6bNadxK4dvOwnDaLuqfk=
